composition,target,mean
Na0.250000Th0.250000Pu0.500000,0.52802686,0.5893665
N0.500000O0.166700Ta0.333300,-0.61364862,-1.4510398
Cs0.500000Gd0.250000Re0.250000,1.9662925,1.896494
Ru0.250000Sb0.500000Eu0.250000,-0.24748108,-0.23790818
Si0.400000Ru0.400000Sm0.200000,-0.89068194,-0.91178274
Te0.666700Os0.333300,-0.071410823,0.33117068
B0.250000Ti0.500000Cu0.250000,-0.081065551,-0.10273945
Sm0.250000Er0.250000Hf0.500000,0.38073552,0.38659382
Na0.500000Sn0.250000Th0.250000,0.22147389,0.23403919
Fe0.250000As0.250000Rh0.250000Ta0.250000,-0.063622971,-0.1590522
Ga0.500000Ru0.250000Np0.250000,-0.033938762,-0.024312198
Mn0.600000Ge0.200000Ir0.200000,0.0036112772,-0.12306172
Mn0.500000Gd0.250000Os0.250000,0.38024669,0.33470875
Al0.250000As0.500000Er0.250000,-0.36831264,-0.33964038
Be0.750000U0.250000,0.34058094,0.20770514
Mn0.250000Os0.500000U0.250000,0.2466826,0.33622593
Y0.250000Rh0.500000Cd0.250000,-0.54970488,-0.5651213
Tc0.250000La0.500000Pr0.250000,0.35260384,0.36065027
Te0.250000Th0.500000U0.250000,0.13649745,0.16150555
Co0.250000Hf0.250000Np0.500000,0.63679075,0.8321197
La0.250000Nd0.500000Tm0.250000,0.14831343,0.14738694
Ca0.250000Ta0.500000Pb0.250000,1.0322407,1.0462584
Al0.250000Sm0.500000Tl0.250000,-0.34671484,-0.38043046
B0.500000Eu0.250000Tl0.250000,0.93853919,0.8972066
Ti0.250000V0.250000Ni0.250000Ga0.250000,-0.21942329,-0.28657836
Na0.250000Sr0.250000Sm0.500000,0.34755203,0.3459293
Ag0.500000In0.250000Ac0.250000,-0.28413865,-0.2688995
H0.166700O0.583300Sr0.083300I0.166700,-1.3410179,-1.4689883
Ga0.250000Sr0.500000Pb0.250000,-0.43226342,-0.4223194
Ga0.285700Se0.571400Cd0.142900,-0.6294582,-0.61721444
C0.428600Al0.428600Y0.142900,-0.29338961,-0.3248471
Co0.750000Ge0.250000,-0.096105479,0.019588709
Si0.250000Ba0.250000Yb0.500000,0.050420419,0.04600036
Ni0.250000Ag0.500000Pm0.250000,0.012349881,-0.014229119
Sc0.250000Gd0.500000Th0.250000,0.20729879,0.15813288
Mg0.250000Sm0.500000Er0.250000,0.023839518,0.005686462
Na0.500000Hg0.250000Th0.250000,0.4013675,0.40389943
Ag0.250000La0.500000Er0.250000,0.043617248,0.024137706
Fe0.500000Ni0.250000Ce0.250000,0.51399918,0.55008286
Y0.250000W0.250000Os0.500000,0.22124503,0.18223923
Ce0.250000Lu0.250000Pu0.500000,0.28822381,0.3129173
Mg0.166700Sn0.833300,-0.071954002,-0.03663504
Mo0.250000Cs0.500000Ba0.250000,1.3405157,1.3589845
Na0.250000Cr0.250000Ba0.500000,0.41800501,0.43242562
As0.500000Sr0.250000Ho0.250000,-0.89199949,-0.87085164
Ca0.500000Ce0.250000Nd0.250000,0.093307539,0.093221635
Cu0.250000Rh0.250000Lu0.250000Pb0.250000,-0.3537272,-0.35658556
Ce0.500000Pt0.250000Pu0.250000,0.47755824,0.12487432
Te0.666700Pt0.333300,-0.39622346,-0.36597806
Pm0.250000Re0.500000Ac0.250000,0.89093519,0.8866594
Na0.250000Ni0.250000Os0.500000,1.1768353,1.1355093
Dy0.500000Re0.250000Pb0.250000,0.063582133,0.06320271
B0.250000Sc0.250000Co0.250000Rh0.250000,-0.1598697,-0.07506561
As0.250000Mo0.250000Ac0.500000,0.16628389,0.1419644
B0.250000Sc0.500000Ba0.250000,0.88662207,0.831066
O0.600000Mg0.200000Ir0.200000,-1.7122798,-1.4318718
Li0.250000In0.500000Er0.250000,-0.38575022,-0.37619156
La0.250000Ir0.250000Pt0.500000,-0.25476005,-0.2806962
Mg0.250000Cs0.250000Pr0.500000,0.45265798,0.45332932
Zr0.500000La0.250000Os0.250000,0.053457065,0.005422294
Sc0.250000Yb0.250000U0.500000,0.91295174,0.9097219
Cu0.333300Sn0.333300Gd0.333300,-0.64666735,-0.63407433
Co0.250000Sn0.250000Lu0.500000,-0.32392538,-0.3169964
Cr0.250000Rh0.500000Sm0.250000,-0.18899954,-0.2104975
Cu0.750000Zn0.250000,-0.068908315,-0.07020104
Tm0.250000Pa0.750000,0.13235424,0.12473136
Fe0.500000Ni0.250000Tl0.250000,0.50125408,0.5385566
H0.400000O0.400000F0.066700Na0.066700Te0.066700,-1.4340359,-1.4778324
N0.333300Cl0.333300Ti0.333300,-1.6863074,-1.5781757
Al0.250000Co0.250000Ag0.250000Ta0.250000,0.012924516,0.024947494
Zn0.250000Mo0.500000Th0.250000,0.37410669,0.34992397
Pd0.250000Ce0.250000Lu0.500000,-0.12216933,-0.0879603
Si0.250000Cr0.250000Cu0.250000W0.250000,0.1774397,0.14212653
Sm0.500000Eu0.250000Ir0.250000,-0.18087454,-0.18207079
V0.500000Ag0.250000Sb0.250000,0.32147985,0.29579523
Mn0.500000Re0.500000,0.10680439,0.0918431
Te0.500000Pm0.250000Pa0.250000,-0.91628745,-0.85593736
Zr0.500000Bi0.250000Th0.250000,-0.083981699,-0.012696028
Cr0.250000As0.500000Pu0.250000,-0.25993983,0.10147768
Co0.250000Zn0.500000Bi0.250000,0.41592675,0.4514205
Li0.250000Zr0.250000Nb0.500000,0.22384798,0.23427972
Pm0.500000Ta0.250000Ir0.250000,0.24918963,0.27338693
Li0.250000Pr0.500000Bi0.250000,-0.41489402,-0.44120145
Sb0.250000Eu0.500000W0.250000,0.41505495,0.3759216
Al0.250000Zn0.500000Eu0.250000,-0.33149202,-0.3711447
Te0.250000Nd0.250000Yb0.500000,-0.19738279,-0.22265893
Ru0.250000Gd0.250000Tm0.500000,0.066295801,0.06853658
Mg0.166700Ce0.833300,-0.011136104,-0.025357187
La0.250000Pm0.250000Ho0.500000,0.0971117,0.10256758
Mg0.250000Ti0.250000Pd0.500000,-0.61860602,-0.65046334
Li0.500000Cr0.250000Pb0.250000,0.03083689,0.06475791
O0.571400Ru0.142900Tb0.285700,-2.302337,-2.165679
I0.750000Pa0.250000,-0.97495563,-0.8776686
Co0.250000Ni0.250000Ga0.250000Re0.250000,0.098143125,0.065659344
Si0.250000Rb0.500000Hf0.250000,1.4570071,1.4966339
Ti0.500000Y0.250000Tc0.250000,0.089709174,0.08191994
Mn0.250000Cu0.250000Sb0.250000Hg0.250000,0.33244023,0.33442035
As0.500000Dy0.250000Er0.250000,-1.0339318,-1.047984
Li0.250000Mg0.250000Pa0.500000,0.62323384,0.54065365
Mn0.157900Co0.736800Gd0.105300,0.018524355,-0.054904222
Sc0.500000Mo0.250000Hg0.250000,-0.0057131719,-0.00745672
Sc0.500000Ir0.250000Pb0.250000,-0.50856294,-0.44894636
Ge0.250000Y0.500000Ac0.250000,-0.0013294181,-0.014897168
V0.500000Re0.500000,-0.35091813,-0.3388058
Co0.250000Zr0.500000Lu0.250000,0.22609369,0.25273582
Cu0.250000Zr0.250000Ir0.250000Bi0.250000,-0.15946629,-0.17192894
Fe0.250000La0.500000Au0.250000,-0.18217005,-0.16800064
B0.250000Al0.250000Nb0.500000,0.36346928,0.33210415
Nd0.500000Lu0.250000Hf0.250000,0.24488025,0.25467214
C0.250000N0.500000Mg0.250000,-0.73147757,-0.712801
Li0.066700N0.200000F0.333300Ga0.066700Ba0.333300,-2.3368099,-2.6863618
Be0.250000Cu0.500000Hg0.250000,0.24856227,0.26857144
B0.500000Cd0.250000Nd0.250000,0.69410796,0.7074304
Li0.500000Rb0.250000Pb0.250000,-0.039048605,-0.10996872
As0.500000Tm0.250000Yb0.250000,-0.96685539,-0.94759774
Al0.500000Ru0.250000Sm0.250000,-0.30072842,-0.32313365
Ru0.250000Eu0.500000Pa0.250000,0.64990944,0.6441066
In0.500000Te0.250000Tm0.250000,-0.036904976,-0.035396874
Ru0.500000Pb0.250000U0.250000,0.069016226,0.056473643
B0.500000Sc0.250000Ni0.250000,0.12313289,0.09254533
S0.531300K0.156300Zn0.125000Sn0.156300Cs0.031300,-0.99587515,-1.0240389
Na0.500000Pr0.250000Tb0.250000,0.52135211,0.5115132
Ti0.200000Br0.600000Rb0.200000,-1.5610217,-1.5490075
O0.571400Mg0.142900Te0.285700,-1.1088202,-1.0943327
Co0.250000Zn0.250000Pb0.500000,0.48287996,0.53049064
Sc0.250000Cr0.500000Y0.250000,0.40235611,0.37585717
Rh0.500000Hf0.250000Pb0.250000,-0.48116728,-0.4459023
Li0.500000Tl0.250000Pu0.250000,0.064899589,0.032046676
Al0.250000Cu0.250000Ta0.500000,0.1248235,0.102630794
V0.500000Lu0.250000W0.250000,0.35171328,0.36567122
Mg0.571400As0.428600,-0.39555042,-0.34678775
F0.666700Al0.166700Rb0.166700,-3.6382201,-3.7976818
Cu0.500000Nb0.250000Sb0.250000,0.28202672,0.2461985
Na0.250000Er0.500000Re0.250000,0.28131324,0.29768333
Ag0.363600Sn0.363600Dy0.272700,-0.52602463,-0.5790199
Cd0.500000Cs0.250000Ba0.250000,-0.050431345,-0.06329471
Be0.250000Mo0.250000Bi0.500000,0.92323949,0.89708006
Ni0.250000Ge0.500000Ac0.250000,-0.041232852,-0.13456923
Cr0.250000Ni0.250000As0.500000,0.10961073,0.13629574
Mg0.250000Rb0.250000Sb0.500000,0.025559499,0.020942956
Er0.250000Bi0.500000Th0.250000,-0.53372334,-0.51758575
Pm0.500000Sm0.250000Ta0.250000,0.47049062,0.47283506
Be0.125000Ti0.125000Cu0.500000Ge0.250000,-0.0289713,-0.041861534
Al0.250000Ga0.250000Sm0.500000,-0.46282829,-0.46267867
Sm0.250000Dy0.500000Yb0.250000,0.16275669,0.14979729
Mn0.250000As0.250000Pa0.500000,-0.067161975,-0.08650327
B0.250000V0.250000Cu0.250000Nb0.250000,0.6280816,0.6836115
Mo0.250000Au0.250000Bi0.500000,0.62312863,0.61135894
Ba0.250000Nd0.250000Ho0.500000,0.26784432,0.27530086
Ru0.500000Pd0.250000Pt0.250000,0.42953281,0.41062942
F0.666700Na0.166700Sb0.166700,-2.8285275,-2.8038378
As0.250000Cs0.500000Os0.250000,1.529182,1.6255431
Si0.250000Cs0.500000Dy0.250000,0.94693455,0.8953415
Fe0.250000Cd0.250000La0.500000,0.089599373,0.09399599
Gd0.250000W0.250000Hg0.500000,0.52669591,0.5327991
Li0.250000Fe0.250000Zn0.250000Mo0.250000,0.11411873,0.12184462
Be0.250000V0.250000Ni0.250000Zn0.250000,-0.061607143,-0.08135146
Fe0.250000Co0.250000Sb0.250000W0.250000,0.35985507,0.28102514
H0.117600O0.529400Na0.176500Al0.058800P0.117600,-2.4525986,-2.4733658
As0.250000Sn0.500000Er0.250000,-0.099286108,-0.09032214
Cr0.250000Nb0.500000Th0.250000,0.37449359,0.32987353
Cr0.500000Mo0.250000Re0.250000,0.043922324,0.027548522
Pr0.250000Tm0.250000Ta0.500000,0.75513976,0.7457321
Na0.333300Ca0.333300Cu0.333300,0.40330187,0.39151877
Tc0.250000Pa0.500000Pu0.250000,0.1953376,0.24143824
Cr0.250000Hf0.500000Ir0.250000,-0.48582156,-0.4621178
Ti0.250000Ru0.500000Tm0.250000,-0.51206802,-0.47222555
Mo0.250000Tb0.250000Tl0.500000,1.2346158,0.5200458
Sr0.250000Tb0.500000Pu0.250000,1.377501,0.64475
Al0.250000Fe0.250000Ni0.250000W0.250000,-0.15268277,-0.15311068
Cs0.500000Tm0.250000Tl0.250000,0.62404582,0.6279645
Cr0.250000Cu0.250000Zr0.250000Pb0.250000,0.33803748,0.28315043
Si0.250000Zn0.500000Ag0.250000,0.27811121,0.23065436
Li0.333300O0.500000Tb0.083300Os0.083300,-2.1932031,-2.1820068
O0.600000Co0.200000Sm0.200000,-2.5450903,-2.4778023
Si0.250000Pm0.250000Tl0.500000,0.12568536,0.11755204
Co0.500000Cu0.250000Rh0.250000,0.22145068,0.27034783
Sn0.250000Te0.250000W0.500000,0.73655678,0.72001874
Dy0.250000Re0.500000Hg0.250000,1.0171664,1.0131524
Ru0.500000Rh0.250000Sm0.250000,0.28671704,0.29325384
Ca0.250000Sn0.250000Cs0.500000,0.2066041,0.20122653
Co0.250000Ge0.250000Ta0.250000Re0.250000,-0.050204613,-0.021503747
Be0.250000Sr0.250000Rh0.500000,0.20448059,0.34446797
Mg0.833300Pb0.166700,-0.024694706,-0.0405671
O0.520000Cu0.240000Y0.080000Ba0.160000,-2.0868173,-2.0585794
K0.500000Te0.250000Pa0.250000,0.7972789,0.7931866
Ni0.250000Nd0.500000Ta0.250000,0.4671124,0.47386882
As0.250000Pd0.500000Ba0.250000,-0.22798478,-0.23406774
Na0.250000Sn0.500000Cs0.250000,0.086068971,0.098784834
Tc0.250000La0.500000Tb0.250000,0.49830541,0.50101924
Co0.250000Ga0.250000Os0.500000,0.21389894,0.24192828
H0.200000C0.200000O0.500000K0.050000Cr0.050000,-1.4964613,-1.5139352
B0.250000Cd0.500000Er0.250000,0.67313708,0.60631245
Na0.333300Mn0.333300Sm0.333300,0.98331523,0.87387586
Tc0.500000Re0.250000Pa0.250000,0.14983726,0.16534474
Pd0.250000La0.500000Er0.250000,-0.086213573,-0.093420565
Mo0.250000Te0.500000Er0.250000,-0.28021202,-0.3197636
O0.375000Cl0.250000Se0.125000Rb0.125000Er0.125000,-2.2737734,-2.280562
V0.250000Ru0.250000Au0.500000,0.38671655,0.31506523
Sb0.250000Er0.250000Au0.500000,-0.58894651,-0.58524275
Sm0.250000W0.500000Hg0.250000,1.1724693,1.2083726
Y0.500000Mo0.250000Tb0.250000,0.56286628,0.5710429
Ru0.250000Sm0.250000Os0.500000,0.68947277,0.62503564
Mg0.250000Ga0.500000Rb0.250000,0.22548991,0.2463978
Be0.250000Sn0.250000Ce0.500000,-0.19807707,-0.19358909
Ge0.250000Rh0.250000W0.500000,0.21296709,0.23303655
V0.250000Ga0.250000Ge0.500000,0.31026507,0.2984528
Re0.250000Ac0.250000Th0.500000,0.54343302,0.5424856
O0.555600Ho0.222200Os0.222200,-1.8640065,-1.9847373
Mg0.500000Co0.250000Cu0.250000,0.05816444,0.054859757
Mg0.500000W0.250000Th0.250000,0.62623291,0.6147039
Al0.250000V0.250000Pm0.500000,0.031140884,-0.001211226
Al0.250000Co0.500000In0.250000,-0.15071833,-0.13612169
Si0.250000Cu0.250000Zn0.250000Re0.250000,0.18399755,0.15910202
Cu0.250000As0.250000Ru0.250000W0.250000,0.31590186,0.31918073
Si0.250000Cu0.500000Hg0.250000,0.35460344,0.3805438
K0.500000Sr0.250000Tm0.250000,0.56542439,0.54781735
Ag0.250000Gd0.250000Tm0.500000,0.083078139,0.079998374
Sn0.500000Sm0.250000Ta0.250000,-0.033203294,-0.028658092
Ag0.250000Sn0.500000Ba0.250000,-0.20195795,-0.20489424
Cr0.250000Y0.250000Nb0.250000In0.250000,0.21446322,0.29726952
Cd0.250000Yb0.500000Pb0.250000,-0.55753676,-0.53777325
B0.500000Nd0.250000Th0.250000,0.37753636,0.39120674
Sc0.250000Cr0.500000Cs0.250000,1.4158347,1.4968219
Ga0.500000Pm0.250000Th0.250000,-0.45248023,-0.47441232
Fe0.250000Cu0.250000Sb0.250000Os0.250000,0.37976238,0.3841676
Mn0.250000Sn0.250000Yb0.500000,-0.1771887,-0.107477725
Li0.500000Ag0.250000Pr0.250000,0.024702836,0.0142252445
Te0.250000Pm0.250000Dy0.500000,-0.20299574,-0.18568492
Pd0.250000Er0.500000Th0.250000,0.017899965,0.037438273
O0.555600In0.222200Yb0.222200,-2.3024211,-2.2152238
Cu0.250000Tc0.250000Sn0.250000Hf0.250000,-0.13274202,-0.12224573
Li0.500000V0.250000Ge0.250000,-0.066931639,-0.025901914
Br0.642900Cs0.214300Er0.142900,-2.1170813,-2.1641507
Sm0.250000Os0.500000Np0.250000,0.35751288,0.3313774
Nb0.250000Tm0.500000Yb0.250000,0.3520265,0.34893218
Mg0.250000Zn0.250000As0.500000,0.046774074,-0.016685307
Co0.250000Sr0.500000Os0.250000,0.97161842,0.9413717
Sc0.250000Rh0.250000Pt0.500000,-0.59878975,-0.5494082
Ga0.500000Sb0.250000Ir0.250000,0.21529719,0.24424139
Cr0.250000Fe0.250000Ga0.250000Mo0.250000,0.038641221,0.007526934
Na0.500000Pm0.250000Au0.250000,0.056090338,0.04072678
Mn0.250000Co0.250000Ni0.250000Ge0.250000,-0.19321571,-0.2220307
Li0.500000Sc0.250000W0.250000,0.68123771,0.6964335
Ni0.600000Er0.400000,0.050687177,-0.511794
Fe0.250000Cd0.500000Re0.250000,1.07143,1.0715332
Cd0.250000Ba0.250000Ac0.500000,0.090070319,0.08565727
Ba0.500000Er0.250000Pa0.250000,0.88486,0.8867274
Si0.250000Fe0.125000Co0.125000Cu0.500000,0.10138912,0.065619916
S0.333300Rb0.666700,-1.1046296,-1.1627048
Be0.333300Na0.333300Cu0.333300,1.1549569,1.1075988
B0.250000V0.500000Ni0.250000,0.073790503,0.078944445
Ca0.500000Mn0.250000Hg0.250000,0.032765555,0.061986446
Y0.250000Ce0.500000Nd0.250000,0.10723117,0.11507651
F0.777800Xe0.111100Bi0.111100,-1.6199739,-1.6888908
Na0.500000Mn0.250000Tb0.250000,0.8310625,0.7975077
Pd0.250000Dy0.250000Ir0.500000,-0.12565631,-0.1000095
Ti0.833300Os0.166700,-0.10365189,-0.055612028
In0.500000Ho0.250000Ir0.250000,-0.31328693,-0.32234728
Na0.500000Ti0.250000Pu0.250000,0.86171025,0.87801963
Te0.250000Dy0.500000Ir0.250000,-0.67009177,-0.71766376
Sc0.250000Mn0.250000Co0.250000Zn0.250000,-0.13156978,-0.08035594
Cu0.250000Zr0.250000Cd0.250000Sn0.250000,0.053302421,8.30E-05
Ir0.250000Hg0.500000Ac0.250000,0.050512074,0.049131304
V0.250000Nd0.250000Pt0.500000,-0.41612143,-0.33528298
O0.600000Al0.200000Fe0.200000,-2.5158642,-2.4242978
Te0.250000Pm0.250000Er0.500000,-0.17041083,-0.17304796
Ge0.250000Tm0.250000Pb0.500000,0.020623176,0.023624629
Mg0.166700Rb0.833300,0.1072871,0.124524355
Yb0.500000Au0.250000Th0.250000,0.12210949,0.10506067
Co0.250000Rh0.250000In0.250000W0.250000,0.15552813,0.12925285
O0.142900Ti0.571400Ni0.285700,-0.68015297,-0.8858199
Cr0.250000Y0.250000In0.250000Hf0.250000,0.39204307,0.2463831
Cr0.500000La0.250000Ac0.250000,0.54668734,0.527831
H0.387100Li0.064500C0.096800N0.193500O0.225800S0.032300,-0.96153045,-0.9065995
Rb0.500000Pb0.250000Th0.250000,0.92170291,0.8920642
Cu0.250000Ru0.500000Ac0.250000,0.48112416,0.4147526
Fe0.250000Yb0.500000Np0.250000,1.209491,0.959355
Sc0.250000Co0.250000Ga0.250000Pd0.250000,-0.59886746,-0.59520674
Nb0.500000Tl0.250000Pb0.250000,0.57267541,0.50759786
Be0.500000Ca0.250000Rb0.250000,1.0358021,1.0181303
Sc0.250000Fe0.250000Pr0.500000,0.41804612,0.4237741
As0.250000Pm0.250000Pb0.500000,-0.027972404,-0.041982353
Cu0.250000Y0.500000Cd0.250000,-0.23523309,-0.20034826
Cr0.250000Gd0.250000Pb0.500000,0.11645382,0.17028886
K0.125000Se0.500000Ag0.250000Ta0.125000,-0.6827573,-0.69544303
V0.250000Sn0.250000Eu0.500000,-0.073934107,-0.06948435
Ru0.250000Te0.250000Sm0.500000,-0.41735629,-0.4274212
Al0.250000Sr0.250000Au0.500000,-0.42855329,-0.4162913
B0.250000Ni0.250000Cd0.250000Ir0.250000,0.58213103,0.60647696
Sc0.250000Tb0.250000Os0.500000,0.039144595,0.015974402
Li0.500000Cs0.250000Ho0.250000,0.57348806,0.5629893
B0.375000O0.625000,-2.3028214,-2.3748317
Si0.250000Cu0.250000Ag0.250000Pt0.250000,-0.020454656,-0.011990666
Co0.500000Pm0.250000Yb0.250000,0.12629488,0.15736842
Si0.314300Sc0.171400Ni0.514300,-0.76522667,-0.7339411
Yb0.500000Th0.250000Pu0.250000,0.39693771,1.0542653
Ti0.250000Ce0.500000Ir0.250000,0.047427352,0.057093173
Na0.250000Ge0.500000Y0.250000,-0.29941964,-0.29075843
Al0.250000Zr0.500000Re0.250000,-0.30169612,-0.30181396
K0.250000Mn0.500000Tl0.250000,0.85144792,0.8177124
Rb0.500000Lu0.500000,0.67362339,0.8935346
Ga0.250000Lu0.250000Bi0.500000,-0.1529756,-0.1607061
Ga0.250000Ge0.500000Ta0.250000,0.4195751,0.42414618
K0.500000Te0.250000Pm0.250000,0.15140658,0.13713357
Ni0.250000Cu0.250000Nb0.250000Sn0.250000,-0.025711134,-0.035711884
Zr0.500000Nb0.250000Ir0.250000,-0.39320884,-0.40219522
Li0.333300O0.500000Mn0.083300Pt0.083300,-1.8363454,-1.8036386
Dy0.250000Er0.250000Hg0.500000,-0.43385245,-0.42419064
Ni0.250000Sr0.250000Te0.500000,-0.24247207,-0.2693696
Ni0.250000Ho0.500000Np0.250000,0.53410177,0.590567
Sr0.250000La0.500000Hg0.250000,0.0059444556,0.013822079
Fe0.250000Ni0.250000Ge0.250000Nb0.250000,-0.16925168,-0.19548213
Mg0.250000Sm0.250000Pb0.500000,-0.20328881,-0.19178522
Rb0.500000Eu0.250000Ac0.250000,0.51560777,0.5167711
Y0.250000Zr0.250000Nd0.500000,0.21316727,0.22911534
Y0.250000Rh0.250000Tl0.500000,-0.21565649,-0.19420409
O0.600000Mg0.200000Se0.200000,-1.8735666,-1.7999219
Mg0.250000Eu0.250000Pa0.500000,0.70755937,0.6872019
Ti0.250000Er0.500000Ta0.250000,0.47872148,0.4955898
Ba0.250000Gd0.250000Pt0.500000,-0.74530704,-0.7521769
Y0.500000Rh0.250000Cd0.250000,-0.52937338,-0.54162467
Ti0.250000W0.500000Ac0.250000,0.83890912,0.82676816
Mn0.500000Eu0.250000Ho0.250000,0.33422002,0.32504848
Fe0.250000Ga0.250000Ru0.250000Hg0.250000,0.313521,0.3203142
Pd0.250000Ba0.250000Tm0.500000,0.030938745,0.040605932
Si0.250000La0.250000Pa0.500000,0.20556813,0.21790835
Y0.500000Sb0.250000Dy0.250000,-0.27263817,-0.24941814
As0.250000Nb0.500000Tl0.250000,0.24324453,0.24535096
Zn0.500000Pd0.250000Pb0.250000,0.018648985,0.013503432
Mg0.500000Co0.250000Sb0.250000,0.084382234,0.1645239
Eu0.250000Tm0.500000Ir0.250000,-0.27490533,-0.29126328
Be0.250000Na0.250000La0.500000,0.33360709,0.3343512
Mg0.250000Ru0.750000,0.19400988,0.35375923
Mn0.500000Ru0.500000,0.024812503,-0.09360957
Cu0.500000Tm0.250000Au0.250000,-0.34499217,-0.36698872
Al0.500000Eu0.250000Th0.250000,-0.1870251,-0.19509697
Be0.500000Mg0.250000Nb0.250000,0.23924185,0.22387546
Be0.125000Mg0.125000Cu0.500000Sn0.250000,0.099923796,0.06671947
Mn0.500000Tb0.250000Pa0.250000,0.38725851,0.3914459
Nb0.250000Tc0.500000Pu0.250000,0.26216581,0.1922147
Ti0.250000Ni0.500000Gd0.250000,-0.19497543,-0.20582354
Ti0.250000Ag0.500000W0.250000,0.68793003,0.70930886
Cu0.500000Re0.250000Au0.250000,0.56413166,0.5676324
Zn0.250000Ba0.250000Ta0.500000,1.2975211,1.3073336
In0.250000Os0.500000Np0.250000,0.35465107,0.3338368
F0.400000Hg0.600000,-0.76712708,-0.9794885
Zn0.250000Te0.250000Nd0.500000,-0.62675767,-0.5969074
Tc0.250000Ru0.500000W0.250000,0.41876973,0.3726305
Na0.333300Mn0.333300Ge0.333300,0.77088513,0.7411162
Mg0.250000Fe0.500000Au0.250000,0.21191469,0.22254154
Al0.250000Ni0.250000W0.500000,0.06791903,0.04411739
Nd0.500000Eu0.250000Ho0.250000,0.13737149,0.12429741
Tc0.250000Au0.250000Pu0.500000,0.026278411,0.01210922
Cr0.250000Mn0.500000Ru0.250000,0.053926533,0.06752694
Cd0.250000Sb0.500000Lu0.250000,-0.19923383,-0.21034342
Ca0.250000V0.250000Tl0.500000,0.14595675,0.17648211
Si0.500000Cs0.250000Th0.250000,0.54813653,0.56295145
Zr0.250000Pd0.500000Np0.250000,-0.19759311,-0.15338963
Sr0.500000Nb0.250000Tl0.250000,0.49325545,0.4818628
Sr0.250000Sn0.250000Bi0.500000,-0.29755618,-0.292723
O0.600000Y0.200000Cs0.200000,-2.818728,-2.8102598
Si0.250000Ir0.500000Th0.250000,-0.27276235,-0.27506912
Na0.250000Nb0.500000Ru0.250000,0.52880198,0.5375376
Ti0.250000Fe0.250000Cu0.250000Tl0.250000,0.16442796,0.20070735
O0.555600Ag0.222200Ba0.222200,-1.4137143,-1.3572052
Al0.500000Eu0.250000Er0.250000,-0.26297826,-0.275948
Li0.250000Mn0.500000W0.250000,0.24983048,0.17326984
S0.444400Cl0.111100As0.111100Hg0.333300,-0.37174141,-0.35301393
Te0.500000Ta0.250000Ir0.250000,0.37762621,0.3137887
Be0.250000Cr0.250000Ga0.250000Au0.250000,0.10112903,0.10037127
V0.250000Y0.500000Os0.250000,0.1307048,0.12607265
Be0.250000K0.250000Te0.500000,0.33159336,0.29231924
Sc0.250000Hg0.250000Np0.500000,0.58750998,0.56362957
Rb0.375000Sn0.500000Au0.125000,-0.39260209,0.00065743923
Ni0.250000Pa0.750000,0.12230868,-0.06882542
Ru0.250000Hf0.250000Hg0.500000,0.2483308,0.22643521
Rb0.250000Ta0.500000Pt0.250000,1.1676635,1.1872249
K0.250000Ti0.250000Zr0.500000,1.0137641,1.1222186
Cr0.250000Mn0.250000As0.250000Zr0.250000,-0.0414108,-0.07826239
Sr0.583300In0.222200Pb0.194400,-0.50159576,-0.4613546
B0.500000Zn0.250000Lu0.250000,0.50227973,0.50146455
Be0.250000Pa0.500000Np0.250000,0.27764723,0.259917
Na0.250000Ta0.500000Ir0.250000,0.40250391,0.35924953
Ag0.250000Gd0.500000Th0.250000,0.18530141,0.1825392
Rb0.250000Dy0.250000Pb0.500000,-0.022389202,-0.017040014
K0.750000V0.250000,0.87010902,0.8477887
V0.250000Cr0.250000Ni0.250000In0.250000,0.18880983,0.2051039
Si0.200000In0.200000Te0.600000,-0.21638987,-0.16355854
Tc0.500000Ir0.250000Bi0.250000,0.51272574,0.5270099
O0.454500K0.363600Fe0.181800,-1.6785478,-1.5357782
O0.600000Cl0.200000Hg0.200000,-0.33642396,-0.42897797
K0.250000Ca0.250000Ag0.500000,-0.040900875,-0.019899368
Ca0.250000Nd0.250000Lu0.500000,0.16397811,0.16661823
Li0.250000Pd0.250000Tl0.500000,-0.24632114,-0.2307536
Nb0.500000Hg0.250000Pu0.250000,0.38067922,0.8333709
Y0.250000Nb0.500000Sm0.250000,0.58782867,0.58043224
Mg0.250000Zr0.250000Cd0.500000,-0.066578931,-0.094341874
Si0.250000Cr0.250000Ni0.250000Os0.250000,-0.10416477,-0.12949514
Ru0.250000Er0.500000Ac0.250000,0.25406068,0.24424577
Hg0.250000Th0.500000Np0.250000,0.56698011,0.56817156
Mg0.250000Er0.500000Os0.250000,-0.18587905,-0.2198984
Li0.250000Cl0.500000Cs0.250000,-2.0859412,-2.1197562
Cr0.250000Y0.250000Sb0.250000Os0.250000,0.096294888,0.0628376
Mg0.500000Al0.250000Rh0.250000,-0.40880957,-0.4132337
Pd0.500000Ho0.250000Bi0.250000,-0.75005147,-0.7187612
W0.250000Ir0.250000Pb0.500000,0.97530987,0.9165431
B0.250000Cu0.250000Y0.250000Os0.250000,0.75548411,0.7634231
Ni0.250000La0.250000Er0.500000,0.18742625,0.21241102
H0.235300C0.117600O0.470600Na0.117600Ca0.058800,-1.8626618,-1.838955
Cr0.250000Tc0.250000Rh0.250000In0.250000,0.29910364,0.270576
