task_id,composition,band_gap
mp-865327,TmHg3,0.0
mp-29671,TmI2,0.0
mp-865353,TmI3,2.2545
mp-1207768,TmI3O11,0.3351000000000002
mp-27439,TmIO,3.3943
mp-20848,TmIn,0.0
mp-1207945,TmIn2Pd,0.0
mp-1216827,TmIn2Sn,0.0
mp-19911,TmIn5Co,0.0
mp-1206161,TmIn5Rh,0.0
mp-1216978,TmIn7Cu5,0.0
mp-569440,TmInAg2,0.0
mp-1092318,TmInAu,0.0
mp-568830,TmInAu2,0.0
mp-1207201,TmInCo4,0.0
mp-622636,TmInCu2,0.0
mp-1024957,TmInCu4,0.0823999999999998
mp-20896,TmInNi4,0.0
mp-1101263,TmInO3,2.5273000000000003
mp-1078235,TmInPd,0.0
mp-567348,TmInPd2,0.0
mp-1187679,TmInPt2,0.0
mp-21232,TmInRh,0.0
mp-865211,TmInRh2,0.0
mp-11483,TmIr,0.0
mp-30743,TmIr2,0.0
mp-1187686,TmLu3,0.0
mp-1187611,TmLuAg2,0.0
mp-1187607,TmLuAu2,0.0
mp-980669,TmLuCo2,0.0
mp-1187606,TmLuCu2,0.0
mp-972478,TmLuHg2,0.0
mp-972455,TmLuIn2,0.0
mp-972412,TmLuIr2,0.0
mp-865210,TmLuMg2,0.0
mp-981541,TmLuRh2,0.0
mp-983312,TmLuRu2,0.0
mp-980071,TmLuTl2,0.0
mp-980198,TmLuZn2,0.0
mp-1505,TmMg,0.0
mp-2214,TmMg2,0.0
mp-1187610,TmMg3,0.0
mp-1187654,TmMg5,0.0
mp-1206263,TmMgAg,0.0
mp-1206259,TmMgAu,0.0
mp-865225,TmMgAu2,0.0
mp-11156,TmMgGa,0.0
mp-865981,TmMgHg2,0.0
mp-20979,TmMgIn,0.0
mp-1205919,TmMgPd,0.0
mp-1187590,TmMgPd2,0.0
mp-978984,TmMgPt2,0.0
mp-865230,TmMgRh2,0.0
mp-1238772,TmMgS3,0.0
mp-1232151,TmMgSe3,0.0
mp-1072345,TmMgSn,0.0
mp-1206000,TmMgTl,0.0
mp-865233,TmMgZn2,0.0
mp-980811,TmMn12,0.0
mp-30786,TmMn2,0.0
mp-1207725,TmMn2O5,1.0814
mp-1207684,TmMn2SiC,0.0
mp-640847,TmMn4(CuO4)3,0.0
mp-6072,TmMn6(GaSn2)2,0.0
mp-1216923,TmMn6InSn5,0.0
mp-1207706,TmMnB4,0.0
mp-1216695,TmMnIn,0.0
mp-978995,TmMnRh2,0.0
mp-1207683,TmMnSi,0.0
mp-1025424,TmMnSi2,0.0
mp-1203741,TmMnSn2,0.0
mp-1194343,TmMoBrO4,1.9825
mp-1190031,TmMoC2,0.0
mp-565693,TmMoClO4,2.6771
mp-686905,TmMoO4F,3.7102
mp-1975,TmN,0.15669999999999984
mp-1204464,TmN7O15,0.00990000000000002
mp-555109,TmNbO4,3.4278000000000004
mp-865241,TmNbOs2,0.0
mp-865248,TmNbRu2,0.0
mp-11525,TmNi,0.0
mp-1576,TmNi2,0.0
mp-6754,TmNi2B2C,0.0
mp-865974,TmNi2Sn,0.0
mp-1208263,TmNi3Ge2,0.0
mp-1077547,TmNi4Au,0.0
mp-10129,TmNi4B,0.0
mp-11526,TmNi5,0.0
mp-1207672,TmNiAs,0.0
mp-1190739,TmNiB4,0.0
mp-568269,TmNiBi,0.15039999999999942
mp-4037,TmNiC2,0.0
mp-21157,TmNiGe,0.0
mp-1207716,TmNiGe2,0.0
mp-1079044,TmNiGe3,0.0
mp-19002,TmNiO3,0.2942
mp-1102558,TmNiP,0.0
mp-1208118,TmNiPb,0.0
mp-4025,TmNiSb,0.2526999999999999
mp-1102179,TmNiSn,0.0
mp-1197522,TmNiSn2,0.0
mp-1207718,TmNiSn4,0.0
mp-1005727,TmNp3,0.0
mp-865949,TmNpRu2,0.0
mp-1206313,TmO2,0.0
mp-1178953,TmO3,0.272
mp-1207669,TmOF,4.8507
mp-1187673,TmOs3,0.0
mp-7171,TmP,0.0
mp-9852,TmP5,0.12230000000000008
mp-15382,TmP5O14,5.2284
mp-5884,TmPO4,5.939399999999999
mp-1207674,TmPPd,0.02120000000000033
mp-7169,TmPPt,0.0
mp-1192180,TmPS,0.1631999999999998
mp-978994,TmPa3,0.0
mp-1216536,TmPaO4,2.4696
mp-862776,TmPaOs2,0.0
mp-862777,TmPaRu2,0.0
mp-865788,TmPaTc2,0.0
mp-19820,TmPb3,0.0
mp-1206954,TmPd2Pb,0.0
mp-982,TmPd3,0.0
mp-1025409,TmPt,0.0
mp-571271,TmPt2,0.0
mp-2351,TmPt3,0.0
mp-979010,TmPu3,0.0
mp-1205618,TmRe2SiC,0.0
mp-11564,TmRh,0.0
mp-30865,TmRh2,0.0
mp-865787,TmRh2Pb,0.0
mp-1187567,TmRh3,0.0
mp-10714,TmRh3C,0.0
mp-1207705,TmRhO3,0.9448999999999996
mp-1187581,TmRu3,0.0
mp-1206773,TmRu3C,0.0
mp-1766,TmS,0.0
mp-1071948,TmS2,0.0
mp-1207695,TmSI,1.2721999999999998
mp-865526,TmSb(PbO3)2,2.5855
mp-1018120,TmSb2,0.0
mp-1187662,TmSb3,0.0
mp-1207694,TmSbIr,0.0
mp-1204373,TmSbMo2O9,3.2271
mp-1238251,TmSbO4,2.3625
mp-1018118,TmSbPd,0.35689999999999955
mp-866205,TmSbPd2,0.0
mp-16314,TmSbPt,0.3690000000000007
mp-1207702,TmSbRh,0.0
mp-1187603,TmSbRh2,0.0
mp-1216586,TmSc(BO3)2,4.5352
mp-1207696,TmScO3,4.456099999999998
mp-1187564,TmScPd2,0.0
mp-980206,TmScRu2,0.0
mp-1187670,TmScZn2,0.0
mp-2822,TmSe,0.0
mp-1072474,TmSe2,0.0
mp-1208271,TmSe2NO11,0.552
mp-558516,TmSeClO3,4.336799999999998
mp-1207668,TmSeF,1.8351
mp-1206385,TmSeI,0.09499999999999977
mp-768396,TmSeO3,1.7231999999999998
mp-557457,TmSeO3F,4.2903
mp-1066975,TmSi,0.0
mp-772,TmSi2,0.0
mp-1025393,TmSi2Ni,0.0
mp-980646,TmSi3,0.0
mp-15308,TmSi3Rh5,0.0
mp-1079093,TmSiAg,0.0
mp-1207675,TmSiIr,0.0
mp-1205607,TmSiOs2C,0.0
mp-1188299,TmSiPd2,0.0
mp-1095501,TmSiPt,0.0
mp-1190240,TmSiPt2,0.0
mp-20308,TmSiRu,0.0
mp-1205703,TmSiRu2C,0.0
mp-1077102,TmSn2,0.0
mp-1078819,TmSn3,0.0
mp-3462,TmSnAu,0.0
mp-1025129,TmSnGe,0.0
mp-1080427,TmSnIr,0.0
mp-1078911,TmSnPd,0.0
mp-3942,TmSnPd2,0.0
mp-1080806,TmSnPt,0.0
mp-865252,TmSnRh2,0.0
mp-981251,TmTa3,0.0
mp-1207743,TmTa5Ag2O15,2.5922
mp-12933,TmTaO4,4.1068
mp-865270,TmTaOs2,0.0
mp-865262,TmTaRu2,0.0
mp-1216870,TmTaTiO6,3.3335
mp-1102890,TmTc2,0.0
mp-865250,TmTc2W,0.0
mp-1094027,TmTe,0.0
mp-1072729,TmTe2,0.0
mp-1087512,TmTe3,0.0
mp-772096,TmTe3O8,0.0
mp-980014,TmTh3,0.0
mp-980647,TmThOs2,0.0
mp-865251,TmThTc2,0.0
mp-1207686,TmTiClO3,3.0898
mp-15293,TmTiGe,0.0
mp-755525,TmTiO3,0.0
mp-1207739,TmTl(WO4)2,2.9166000000000003
mp-817,TmTl3,0.0
mp-754541,TmTlO2,1.3081
mp-1101279,TmTlO3,0.7298999999999998
mp-865288,TmTlRh2,0.0
mp-1066791,TmTlS2,2.2335
mp-1067280,TmTlSe2,2.105
mp-1008561,TmTlTe2,1.5846999999999998
mp-1025490,TmU2S3O2,0.0
mp-865273,TmUTc2,0.0
mp-1216631,TmUTe4,0.0
mp-1216819,TmUTe6,0.0
mp-778918,TmVO3,1.6208999999999998
mp-19068,TmVO4,2.9583
mp-1192455,TmWBrO4,2.7365
mp-1178946,TmWC2,0.0
mp-2316,TmZn,0.0
mp-1103916,TmZn12,0.0
mp-569406,TmZn2,0.0
mp-1189726,TmZn3,0.0
mp-1199856,TmZn5,0.0
mp-1071694,TmZnGa,0.0
mp-1207947,TmZnGe,0.0
mp-1079471,TmZnPd,0.0
mp-865298,TmZnPd2,0.0
mp-1207955,TmZnRh,0.0
mp-865299,TmZnRh2,0.0
mp-1207958,TmZnSn,0.0
mp-1080619,TmZnSn2,0.0
mp-979011,TmZr,0.0
mp-1187712,TmZr3,0.0
mp-1208527,TmZr6(PO4)9,3.7118
mp-1187628,TmZrCo2,0.0
mp-865275,TmZrOs2,0.0
mp-865277,TmZrRu2,0.0
mp-567807,TmZrSb,0.0
mp-1199103,U(Al10Cr)2,0.0
mp-17188,U(Al10V)2,0.0
mp-5544,U(Al2Cr)4,0.0
mp-7248,U(Al2Cu)4,0.0
mp-4606,U(Al2Fe)4,0.0
mp-1216881,U(Al3Fe)3,0.0
mp-20548,U(Al5Fe)2,0.0
mp-1193796,U(Al5Ru)2,0.0
mp-1080079,U(AlAu)2,0.0
mp-568155,U(AlC)3,0.0
mp-1217038,U(AlCu)6,0.0
mp-1216958,U(AlFe)6,0.0
mp-1204439,U(AsO6)2,0.0571
mp-27350,U(BH4)4,0.0
mp-1194254,U(BO2)4,0.0
mp-31013,U(BO3)2,2.2449
mp-1196935,U(BOs)4,0.0
mp-15355,U(BRu)4,0.0
mp-676296,U(BiO2)4,0.0
mp-27775,U(BiO3)2,1.3333000000000004
mp-1193074,U(C2O5)2,0.2247
mp-1216852,U(Co5Si)2,0.0
mp-505343,U(CoB)4,0.0
mp-1079975,U(CoGe)2,0.0
mp-611623,U(CoP)2,0.0
mp-21429,U(CoSi)2,0.0
mp-29005,U(Cr3P2)2,0.0
mp-2971,U(CrC)4,0.0
mp-5284,U(CrSi)2,0.0
mp-1069723,U(CuAs)2,0.0
mp-21388,U(CuGe)2,0.0
mp-21478,U(CuP)2,0.0
mp-22374,U(CuSi)2,0.0
mp-1080696,U(CuSn)2,0.0
mp-1104766,U(Fe2Ge)2,0.0
mp-1217053,U(Fe5Si)2,0.0
mp-1087505,U(FeB3)2,0.0
mp-20602,U(FeGe)2,0.0
mp-570631,U(FeP)2,0.0
mp-21053,U(FeP3)4,0.0
mp-20924,U(FeSi)2,0.0
mp-1216918,U(GaCu3)2,0.0
mp-643092,U(GaFe)6,0.0
mp-1189358,U(Ge3Pt)4,0.0
mp-1078742,U(GeIr)2,0.0
mp-4297,U(GePd)2,0.0
mp-1078792,U(GePt)2,0.0
mp-21132,U(GeRh)2,0.0011999999999998678
mp-1200600,U(H2O3)2,2.0573
mp-698101,U(HO)8,2.1088
mp-510128,U(HO2)2,2.4873000000000003
mp-30143,U(IO4)2,2.0424
mp-1103857,U(Mn2P)2,0.0
mp-20704,U(MnAl2)4,0.0
mp-20341,U(MnGe)2,0.0
mp-5683,U(MnSi)2,0.0
mp-21338,U(Mo3S4)2,0.0
mp-541038,U(MoO4)2,0.0
mp-1196742,U(MoO5)12,0.0
mp-1179148,U(NF2)4,0.0613999999999999
mp-1104949,U(NO5)2,0.08719999999999972
mp-1197147,U(NO7)2,0.15490000000000004
mp-20048,U(Ni2P)2,0.0
mp-1078649,U(NiAs)2,0.0
mp-5591,U(NiGe)2,0.0
mp-22639,U(NiP)2,0.0
mp-27980,U(OF)2,2.0451
mp-1197391,U(PO2)4,0.013699999999999823
mp-1202567,U(PO3)4,0.019200000000000102
mp-20326,U(PS3)2,0.0
mp-1201721,U(PS3)4,0.0013999999999998456
mp-650598,U(PbO2)3,1.5265000000000004
mp-22119,U(PdS2)2,0.0
mp-13836,U(RhO3)2,0.4231999999999996
mp-1200785,U(SO4)2,0.06519999999999992
mp-31256,U(SbO3)2,1.2887000000000004
mp-5510,U(SiAu)2,0.0
mp-22758,U(SiIr)2,0.0
mp-20596,U(SiNi)2,0.0
mp-1217045,U(SiNi5)2,0.0
mp-5786,U(SiOs)2,0.0
mp-4793,U(SiPd)2,0.0
mp-21101,U(SiPt)2,0.0
mp-5556,U(SiRh)2,0.0
mp-3388,U(SiRu)2,0.0
mp-554219,U(TeO3)3,1.7300000000000004
mp-672676,U(WC)4,0.0
mp-704795,U(WO4)2,0.0
mp-1202337,U(Zn10Co)2,0.0
mp-1197936,U(Zn10Fe)2,0.0
mp-1203280,U(Zn10Ir)2,0.0
mp-1202410,U(Zn10Os)2,0.0
mp-1198503,U(Zn10Rh)2,0.0
mp-1199869,U(Zn10Ru)2,0.0
mp-1198411,U11(PbO12)3,1.5812999999999997
mp-567950,U11Ni16,0.0
mp-1217564,U11S20,0.0
mp-685220,U11Se20,0.0
mp-1217578,U12Ge3Te20,0.0
mp-35801,U12Ir4Se31,0.001300000000000523
mp-684907,U12O19,0.0
mp-37167,U12Rh4Se31,0.0
mp-642328,U13O34,0.0
mp-32742,U16N25,0.0
mp-674332,U17O31,0.0
mp-641651,U2(Al3Co)3,0.0
mp-1207966,U2(Al3Ir)3,0.0
mp-1207964,U2(Al3Rh)3,0.0
mp-1216639,U2(AlSi)3,0.0
mp-1216656,U2(AlSn)3,0.0
mp-541853,U2(Co7B2)3,0.0
mp-1217043,U2(CuNi)5,0.0
mp-1208129,U2(Fe7B2)3,0.0
mp-1208080,U2(Ga3Ir)3,0.0
mp-1208091,U2(Ga3Rh)3,0.0
mp-1217050,U2(InSn)3,0.0
mp-1217648,U2(Mo3Se4)5,0.0
mp-10130,U2(Ni7B2)3,0.0
mp-622122,U2(P2O7)3,0.2629999999999999
mp-1217158,U2(PdAu)5,0.0
mp-1216758,U2(PdRh)3,0.0
mp-1207979,U2(Si2Ni)3,0.0
mp-1216613,U2(SiGe)3,0.0
mp-1217233,U2(SnPb)3,0.0
mp-21906,U20Si16C3,0.0
mp-1201239,U2Ag(GeO6)2,0.0
mp-30272,U2Al19Co6,0.0
mp-604254,U2Al20Fe,0.0
mp-1216801,U2Al3Fe,0.0
mp-1216716,U2Al3Ga,0.0
mp-10900,U2Al3Os,0.0
mp-1216582,U2Al3Si,0.0
mp-1216589,U2Al6Pd3Pt,0.0
mp-7775,U2AlCu3,0.0
mp-1207355,U2As3,0.0
mp-1216777,U2As3Se,0.0
mp-3583,U2AsN2,0.0
mp-1216555,U2AsP,0.0
mp-1191672,U2AsPNO19,0.0
mp-1216688,U2AsS,0.0
mp-1208607,U2AsS2,0.1109
mp-1173089,U2AsSe,0.0
mp-561123,U2AuF11,0.0
mp-1195876,U2B6Mo,0.0
mp-1202841,U2B6Os,0.0
mp-1203029,U2B6W,0.0
mp-1216830,U2Be25Cu,0.0
mp-1216806,U2Be25Ga,0.0
mp-676230,U2Bi2O7,0.0
mp-27468,U2BiN2,0.0
mp-1207983,U2Br2N,0.0
mp-2625,U2C3,0.0
mp-1204041,U2C4NO15,0.4545
mp-1202911,U2C6NO14,0.0
mp-1216828,U2CN,0.0
mp-1216673,U2CS,0.0
mp-1204256,U2Co(AsO10)2,0.029600000000000067
mp-1196790,U2Co(PO11)2,0.0
mp-1187852,U2Co12P7,0.0
mp-1197772,U2Co15Ge2,0.0
mp-22360,U2Co2Sn,0.0
mp-1216993,U2Co3CuGe4,0.0
mp-1193472,U2Co3O8,0.02610000000000001
mp-21178,U2Co3Si5,0.0
mp-540842,U2CoO6,0.0
mp-1188815,U2CoS5,0.0
mp-1217083,U2CoSe2S3,0.0
mp-1216755,U2CoSi3,0.0
mp-9394,U2Cr3Si,0.0
mp-10247,U2CrN3,0.0
mp-1217227,U2Cu(PO10)2,0.0
mp-1194515,U2Cu(SO11)2,0.0
mp-1191344,U2Cu(SiO9)2,0.0
mp-572929,U2Cu2As3O,0.0
mp-1216803,U2Cu3NiGe4,0.0
mp-1217046,U2Cu3Si4Ni,0.0
mp-28687,U2Cu4As5,0.0
mp-1179399,U2Cu5Pb2(SeO5)6,0.0
mp-510226,U2CuAs2(H4O5)4,1.0205
mp-698483,U2CuAs2(HO)24,0.9342
mp-699483,U2CuP2(H4O5)4,0.7558999999999999
mp-699498,U2CuP2(HO)24,0.8594999999999999
mp-1216820,U2CuSi3,0.0
mp-20276,U2F9,0.0
mp-865419,U2Fe12P7,0.0
mp-1204045,U2Fe15Ge2,0.0
mp-21357,U2Fe2Sn,0.0
mp-20917,U2Fe3Ge,0.0
mp-1105639,U2Fe3Si5,0.0
mp-21037,U2FeS5,0.0005000000000006113
mp-1188676,U2FeSe5,0.0
mp-1216846,U2FeSi3,0.0
mp-1216940,U2Ga10CoNi,0.0
mp-971864,U2Ga2O5,0.0
mp-21493,U2Ga8Ru,0.0
mp-1207894,U2GaCo2,0.0
mp-541491,U2Ge4Mo3,0.0
mp-1193054,U2GeO10,0.03589999999999993
mp-1210481,U2GeS2,0.0
mp-1199632,U2H12C2S3(NO8)2,1.9623
mp-1199440,U2H12C2Se3(N3O8)2,1.7634
mp-706594,U2H14S2O19,2.1173
mp-1193240,U2Hg5(AsO9)2,0.0
mp-1207997,U2I2N,0.0
mp-1095324,U2In8Rh,0.0
mp-20030,U2InCo2,0.0
mp-1079584,U2InIr2,0.0
mp-647194,U2InNi2,0.0
mp-646426,U2InPd2,0.0
mp-1188266,U2InPt2,0.0
mp-646609,U2InRh2,0.0
mp-6940,U2IrC2,0.0
mp-1199293,U2Mn(AsO10)2,0.0
mp-1193764,U2Mn(PO11)2,0.0
mp-17988,U2Mn12P7,0.0
mp-1207954,U2Mn3Si,0.0
mp-21531,U2Mn3Si5,0.0
mp-1216810,U2MnAl3,0.0
mp-30789,U2Mo,0.0
mp-1025174,U2Mo2C3,0.0
mp-683675,U2MoO8,0.0
mp-22387,U2N3,0.0
mp-21813,U2Nb3Ge4,0.0
mp-1208053,U2Nb3Si4,0.0
mp-1217425,U2Nb6O21,1.5231
mp-1201255,U2Ni(PO11)2,0.0
mp-865508,U2Ni12As7,0.0
mp-504856,U2Ni12P7,0.003899999999999793
mp-1217729,U2Ni2O11F12,0.015600000000000003
mp-22813,U2Ni2Sn,0.0
mp-1208034,U2NiC3,0.0
mp-1216885,U2NiGe2Pd,0.0
mp-558590,U2NiO6,0.3891
mp-1198611,U2NiP2(HO)24,2.4229
mp-1216654,U2NiSb4,0.0
mp-647814,U2O5,0.0
mp-1179411,U2O5F8,0.5382000000000002
mp-1069004,U2OsC2,0.0
mp-1198873,U2P2H2CO14,0.0
mp-4049,U2P2O9,0.2285000000000004
mp-1207317,U2P3,0.0
mp-1196133,U2PCl11O,0.005899999999999572
mp-5381,U2PN2,0.0
mp-37297,U2PS,0.0
mp-1195074,U2PbS5,0.0
mp-616821,U2PbSe5,0.0
mp-5335,U2PdS4,0.0
mp-1068685,U2PtC2,0.0
mp-1197351,U2Re3Si5,0.0
mp-1202234,U2ReB6,0.0
mp-1069790,U2RhC2,0.0
mp-1069160,U2RuC2,0.0
mp-1077525,U2S,0.0
mp-22126,U2S3,0.0032999999999994145
mp-1194185,U2S5,0.0
mp-5739,U2SN2,0.0
mp-1216580,U2Sb4Pd,0.0
mp-5268,U2SbN2,0.0
mp-1216679,U2SbTe,0.0
mp-600216,U2Se3,0.0
mp-3048,U2SeN2,0.0
mp-1216534,U2SeS,0.0
mp-23994,U2Si(H2O5)2,1.9874
mp-1216879,U2Si3Ni,0.0
mp-1216620,U2Si3Rh,0.0
mp-1216891,U2Si3Ru,0.0
mp-9236,U2Si4Mo3,0.0
mp-9278,U2Si4W3,0.0
mp-1105580,U2Si5Os3,0.0
mp-1187808,U2Si5Rh3,0.0
mp-1216831,U2Si5Ru2Rh,0.0
mp-1188211,U2Si5Ru3,0.0
mp-21620,U2Si5Tc3,0.0
mp-1216948,U2Si7Ni2,0.0
mp-1208764,U2Si7Ru12,0.0
mp-1192867,U2SiO10,0.003599999999999992
mp-1095100,U2SnIr2,0.0
mp-21337,U2SnPd2,0.0
mp-1188099,U2SnPt2,0.0
mp-20705,U2SnRu2,0.0
mp-1195976,U2Ta3Ge4,0.0
mp-16002,U2Ta6O19,0.0
mp-1207956,U2Te2N,0.0
mp-1095312,U2Te2PO,0.0
mp-619501,U2Te3,0.0
mp-573810,U2Te5,0.0
mp-12625,U2TeO2,0.0
mp-1216719,U2TeSe,0.0
mp-1207972,U2Ti3Ge4,0.0
mp-22814,U2Ti3Si4,0.0
mp-1072971,U2TiH3,0.0
mp-1197243,U2TiS5,0.0
mp-641191,U2Tl2Mo3O16,2.3226
mp-1078777,U2TlSe6,0.0
mp-505253,U2V2O11,1.9561
mp-1025264,U2W2C3,0.0
mp-568842,U3(Al3Ru)4,0.0
mp-1204076,U3(C3O8)2,0.02329999999999988
mp-1217393,U3(CoNi2)2,0.0
mp-4242,U3(CuGe)4,0.001300000000000523
mp-626062,U3(HO5)2,1.9927
mp-863013,U3(PO9)2,0.11009999999999998
mp-1217240,U3(PS4)4,0.003199999999999648
mp-630265,U3(Si3Pd10)2,0.0
mp-28838,U3(SiC)2,0.0
mp-9903,U3(SiNi)4,0.0010000000000012221
mp-1199576,U3Ag2(GeO8)2,1.2139999999999995
mp-565943,U3Ag6Mo5O27,1.3867000000000005
mp-1196284,U3Al19Ni5,0.0
mp-1207666,U3Al2Ge3,0.0
mp-1188296,U3Al2Si3,0.0
mp-1216888,U3Al3CoRh2,0.0
mp-1216771,U3Al3CoRu2,0.0
mp-1080528,U3Al3NiRu2,0.0
mp-1216733,U3As2Se,0.0
mp-606,U3As4,0.0
mp-1100974,U3Bi2O9,0.0
mp-1207678,U3Bi4Rh3,0.0
mp-972103,U3C,0.0
mp-1187642,U3Cd,0.0
mp-1187624,U3Cl,0.0
mp-20447,U3Co2Ge7,0.0
mp-1188905,U3Co3Sb4,0.0
mp-20462,U3Co4Ge7,0.0
mp-505344,U3Co7B2,0.0
mp-1189121,U3CrSb5,0.0
mp-705486,U3Cu2H10(CO10)2,0.7617
mp-619067,U3Cu2S7,0.0
mp-30070,U3Cu2Sb3,0.005799999999998917
mp-1188951,U3Cu3Sb4,0.0
mp-1189666,U3Cu3Sn4,0.0
mp-615420,U3CuO10,0.3222999999999998
mp-1095452,U3Fe2Ge7,0.0
mp-27609,U3Fe2Si7,0.0
mp-1207924,U3Ga2Ge3,0.0
mp-1207928,U3Ga2Si3,0.0
mp-669688,U3Ga5,0.0
mp-972422,U3Ge,0.0
mp-1187683,U3Hg,0.0
mp-1100784,U3In,0.0
mp-20513,U3MnSb5,0.0
mp-1100774,U3N,0.0
mp-1202871,U3NF13,0.0
mp-1237592,U3NO23,0.06470000000000004
mp-570831,U3NbSb5,0.0
mp-1199636,U3Ni2O9F16,0.0
mp-1216878,U3Ni3(SnSb)2,0.0
mp-1208030,U3Ni3Bi4,0.0
mp-504640,U3Ni3Sb4,0.0
mp-1202033,U3O10,0.0
mp-1193479,U3O11,0.118
mp-752998,U3O5,0.0
mp-1216910,U3O7,0.0
mp-308,U3O8,0.0
mp-1216822,U3P2S,0.0
mp-1216742,U3P2Se,0.0
mp-787,U3P4,0.0
mp-972353,U3Pa,0.0
mp-1187724,U3Pt,0.0
mp-22536,U3S5,0.0
mp-392,U3Sb4,0.0
mp-1105777,U3Sb4Ir3,0.0
mp-1189990,U3Sb4Pd3,0.0
mp-1188604,U3Sb4Pt3,0.0
mp-971830,U3Sb4Rh3,0.0
mp-669684,U3Se5,0.0
mp-956,U3Si,0.0
mp-569093,U3Si11Pt23,0.0
mp-21346,U3Si2,0.0
mp-29653,U3Si2C3,0.0
mp-1217211,U3SiPt5,0.0
mp-12717,U3Sn13Rh4,0.0011999999999989794
mp-1188816,U3Sn4Au3,0.0
mp-1189480,U3Sn4Pt3,0.0
mp-1205645,U3Sn7,0.0
mp-1187810,U3Ta,0.0
mp-1207922,U3TaSb5,0.0
mp-20520,U3Te4,0.0
mp-29790,U3Te5,0.0
mp-1187772,U3Ti,0.0
mp-541856,U3TiGe5,0.0
mp-1217001,U3TiS6,0.0
mp-21227,U3TiSb5,0.0
mp-1207930,U3TiSn5,0.0
mp-558108,U3Tl2(IO5)4,1.6891000000000005
mp-1208070,U3TlF13,0.05849999999999955
mp-1205406,U3VSb5,0.0
mp-1195380,U3W2O17F2,0.18299999999999986
mp-1187756,U3Zn,0.0
mp-1216857,U4(BRu4)3,0.0
mp-1208233,U4Al,0.0
mp-581536,U4Al18Ni5,0.0
mp-505683,U4As6Ru7,0.0129999999999999
mp-1216723,U4B3C5,0.0
mp-676180,U4Be2C5,0.0
mp-1216800,U4Be51B,0.0
mp-753853,U4BiO10,0.0
mp-1216710,U4Cr7Si,0.0
mp-1200043,U4Cu3(SO17)2,0.0003999999999999837
mp-1216980,U4CuTe12,0.0
mp-641621,U4Ga12Co,0.0
mp-642477,U4Ga12Fe,0.0
mp-1207934,U4Ga12Ni,0.0
mp-641564,U4Ga12Pd,0.0
mp-570928,U4Ga12Rh,0.0
mp-680664,U4Ga20Ni11,0.0
mp-1189490,U4Ge6Os7,0.0
mp-754893,U4O7,0.0
mp-1179503,U4S2N4O21,0.0
mp-20471,U4Si6Tc7,0.0
mp-1216630,U4SiN3,0.0
mp-541504,U4Tc7Ge6,0.0
mp-28939,U4Te3O4,0.0
mp-1216936,U4TeSe7,0.0
mp-662590,U5(B12Mo5)2,0.0
mp-1203291,U5(PbO11)2,0.1584000000000001
mp-1100963,U5As3Se2,0.0
mp-1216968,U5B4Rh15,0.0
mp-1216990,U5ClO12,0.0
mp-1207952,U5CrSb3,0.0
mp-505302,U5Ge4,0.0
mp-684934,U5O11,0.0
mp-1100961,U5P3Se2,0.0
mp-1216889,U5P4S,0.0
mp-1216840,U5PS4,0.0
mp-680561,U5Re3C8,0.0
mp-5599,U5Re5Si9,0.0
mp-1207950,U5Sb4,0.0
mp-1216882,U5SiS4,0.0
mp-1208157,U5Sn4,0.0
mp-1208035,U5VSb3,0.0
mp-1208408,U6Al39Mo8,0.0
mp-1201364,U6Al43Cr4,0.0
mp-1202283,U6Al43Mo4,0.0
mp-1208482,U6Al43V4,0.0
mp-1205254,U6Al43W4,0.0
mp-1193401,U6Al8Fe5Si9,0.0
mp-865440,U6Co12Ge4C,0.0
mp-569882,U6Co30Si19,0.0
mp-28356,U6Cu2S13,0.0
mp-1217232,U6Cu3Ni3Sb8,0.0
mp-21108,U6Fe,0.0
mp-1125186,U6Fe16Si7,0.015599999999999168
mp-642273,U6Fe16Si7C,0.0
mp-1200392,U6H24C8S7(NO21)2,0.1149
mp-568195,U6Mn,0.0
mp-1208218,U6Nb4Al43,0.0
mp-636821,U6Ni,0.0
mp-761153,U6O11,0.0
mp-1217510,U6P13Rh20,0.0
mp-1195848,U6Rh2S15,0.0
mp-1207862,U6Si11O,0.0
mp-1217537,U6Si19Pt30,0.0
mp-1208288,U6Ta4Al43,0.0
mp-1208161,U6TlF25,0.03849999999999998
mp-531882,U7(Pd3S4)8,0.0
mp-1190315,U7(Se6O)2,0.0
mp-530749,U7(Te12O35)2,0.0
mp-686037,U7Cd3O20,0.0
mp-1216893,U7Mo,0.0
mp-20414,U7Te12,0.0021000000000004357
mp-1217056,U7V5Ag3O35,1.0677
mp-677724,U8Bi2O19,0.0
mp-1192708,U8CoS17,0.0045000000000001705
mp-1192855,U8CoSe17,0.0
mp-540544,U8CrS17,0.0
mp-1192655,U8CrSe17,0.0
mp-559388,U8FeS17,0.0
mp-1193584,U8FeSe17,0.0
mp-1192848,U8MnS17,0.0
mp-1194359,U8MnSe17,9.999999999976694e-05
mp-1192888,U8NiS17,0.0
mp-1192861,U8NiSe17,0.0
mp-1193754,U8TiS17,0.0
mp-1192621,U8TiSe17,0.0
mp-1193731,U8VS17,0.0
mp-1192620,U8VSe17,0.007799999999999584
mp-558289,UAg2(SeO4)2,1.5089
mp-705061,UAg2(WO5)2,1.0358
mp-979274,UAg3,0.0
mp-645095,UAg3(AsO4)3,1.1262
mp-1207868,UAgF6,0.7872000000000001
